unix,open,high,low,close
1640349720,50945.28,50989.74,50927.37,50989.74
1640349660,50945.28,50945.28,50945.28,50945.28
1640349600,50924.27,50925.82,50879.52,50904.18
1640349540,50923.65,50947.06,50923.65,50924.27
1640349480,50952.22,50954.93,50908.42,50919.62
1640349420,51006.98,51006.98,50946.48,50946.48
1640349360,51011.74,51024.74,50987.25,51024.74
1640349300,50987.24,50987.24,50982.37,50982.37
1640349240,50985.3,51004.36,50985.3,50987.24
1640349180,51013.74,51013.74,50973.63,50974.73
1640349120,50975.3,50975.3,50975.3,50975.3
1640349060,50925.37,50935.19,50925.37,50935.19
1640349000,50932.91,50962.03,50904.01,50904.01
1640348940,50970.19,50970.19,50959.02,50959.02
1640348880,50970.06,50970.06,50926.36,50956.23
1640348820,51035.94,51045.76,50989.34,50989.34
1640348760,51020.74,51026.34,51017.78,51026.34
1640348700,51049.55,51052.83,51018.54,51020.24
1640348640,51074.44,51092.06,51054.3,51054.3
1640348580,51070.24,51106.26,51063.8,51106.26
1640348520,51061.65,51070.24,51061.65,51070.24
1640348460,51023.54,51067.6,51023.54,51054.1
1640348400,51027.45,51027.62,51007.15,51015.78
1640348340,51056.26,51058.85,51012.27,51020.9
1640348280,51021.57,51064.55,51021.56,51056.26
1640348220,51037.75,51037.75,51012.27,51012.27
1640348160,51020.07,51042.7,51011.85,51011.85
1640348100,50990.04,51030.43,50990.04,51030.43
1640348040,50960.73,50983.47,50960.73,50983.47
1640347980,50996.74,51005.44,50981.33,50981.33
1640347920,50928.11,50990.99,50928.11,50990.99
1640347860,50917.02,50945.33,50883.41,50945.33
1640347800,50932.53,50932.53,50878.87,50878.87
1640347740,50935.53,50954.15,50918.65,50954.15
1640347680,50898.42,50898.42,50898.42,50898.42
1640347620,50935.53,50935.53,50935.53,50935.53
1640347560,50905.37,50905.37,50878.87,50878.87
1640347500,50886,50924.42,50863,50924.42
1640347440,50932.1,50933.63,50887.03,50887.03
1640347380,50934.93,50947.46,50900,50905.76
1640347320,50982.84,50982.84,50913.97,50935.03
1640347260,51046.35,51049.41,50961.33,50966.27
1640347200,51015.01,51075.85,50983.45,51075.85
1640347140,51066.75,51066.75,51039.25,51039.25
1640347080,51049.65,51070.13,51034.52,51070.13
1640347020,51042.2,51084.7,51042.2,51049.65
1640346960,51062.19,51065.85,51012.35,51012.35
1640346900,50955.96,51023.44,50955.96,51014.44
1640346840,50925.55,50925.55,50925.55,50925.55
1640346780,50966.23,50972.63,50920.36,50926.91
1640346720,50915.51,50988.97,50887.04,50980.13
1640346660,50961.05,50975.85,50915.51,50915.51
1640346600,51019.11,51028.04,50975.7,50975.7
1640346540,51072.83,51072.83,50979.31,51032.36
1640346480,51107.7,51107.7,51070,51073.52
1640346420,51096.07,51113.13,51096.07,51109.09
1640346360,51109.89,51114.79,51096.35,51096.35
1640346300,51080,51123.19,51075.68,51123.19
1640346240,51126.88,51137.22,51092.79,51092.79
1640346180,51184.57,51184.57,51116,51116
1640346120,51155.07,51183.9,51130.94,51183.9
1640346060,51158.87,51160.34,51125.77,51152.07
1640346000,51191.13,51191.13,51140.65,51140.65
1640345940,51173.27,51190.33,51168.16,51190.33
1640345880,51176.34,51182.77,51145.97,51145.97
1640345820,51128.08,51167.07,51128.08,51167.07
1640345760,51209.86,51209.98,51128.07,51150.47
1640345700,51214.19,51215.7,51183.58,51209.98
1640345640,51201.68,51204.12,51175.19,51204.12
1640345580,51184.97,51201.68,51184.97,51201.68
1640345520,51194.95,51206.68,51184.26,51184.26
1640345460,51190.22,51190.22,51116.37,51156.7
1640345400,51233.33,51244.39,51198.47,51198.47
1640345340,51251.76,51257.94,51251.75,51257.94
1640345280,51311.06,51318.99,51284.98,51300.98
1640345220,51391.61,51407.26,51300.63,51309.6
1640345160,51417.54,51429.32,51383.6,51398.55
1640345100,51483.65,51483.65,51448.78,51448.78
1640345040,51461.82,51487.6,51461.82,51487.6
1640344980,51415.83,51486.63,51403.52,51439.91
1640344920,51338.74,51415.83,51338.48,51415.83
1640344860,51342.67,51346.31,51322.67,51341.1
1640344800,51324.87,51338.57,51324.87,51338.57
1640344740,51319.64,51319.64,51319.64,51319.64
1640344680,51342.67,51342.67,51334.74,51334.74
1640344620,51375,51386.34,51342.67,51342.67
1640344560,51318.68,51373.42,51317.91,51373.42
1640344500,51308.6,51314.94,51303.26,51314.94
1640344440,51307.22,51330.79,51307.22,51320.05
1640344380,51301.25,51307.21,51301.25,51307.21
1640344320,51274.77,51321.16,51274.77,51321.16
1640344260,51275.1,51275.1,51275.1,51275.1
1640344200,51235.19,51257.48,51200.56,51239.6
1640344140,51222.47,51235.19,51212.31,51235.19
1640344080,51199.69,51199.69,51198.47,51198.47
1640344020,51158.12,51186.75,51156.39,51186.75
1640343960,51181.59,51181.59,51181.59,51181.59
1640343900,51175.75,51176.33,51158.04,51176.33
1640343840,51178.46,51181.64,51158.04,51158.04
1640343780,51178.47,51178.47,51174.72,51178.46
1640343720,51195.9,51195.9,51173.23,51178.47
1640343660,51182.26,51218.34,51182.26,51203.61
1640343600,51223.86,51223.86,51195.83,51201.08
1640343540,51213.03,51228.37,51206.45,51223.04
1640343480,51195.83,51209.26,51195.83,51209.26
1640343420,51200.08,51200.08,51195.83,51195.83
1640343360,51219.36,51219.36,51200.08,51200.08
1640343300,51182.59,51219.36,51182.59,51219.36
1640343240,51184.12,51184.12,51182.59,51182.59
1640343180,51200.57,51200.57,51180.21,51196.93
1640343120,51251.4,51254.99,51185.83,51200.73
1640343060,51244.31,51251.93,51226.71,51250.18
1640343000,51243.81,51243.81,51209.13,51235.16
1640342940,51222.12,51237,51214.04,51233.68
1640342880,51222.12,51222.12,51218.63,51222.12
1640342820,51219.78,51222.12,51202.52,51222.12
1640342760,51259.16,51259.16,51231.92,51237.85
1640342700,51251.78,51275.1,51251.78,51275.1
1640342640,51223.21,51249.09,51218.08,51249.09
1640342580,51207.82,51218.08,51207.82,51217.98
1640342520,51213.38,51213.38,51207.75,51207.82
1640342460,51206.41,51206.41,51206.41,51206.41
1640342400,51213.38,51213.38,51180.21,51180.21
1640342340,51199,51213.35,51194.68,51213.35
1640342280,51195.95,51195.95,51184.94,51195.95
1640342220,51222.88,51222.88,51184.94,51184.94
1640342160,51203.42,51219.42,51203.42,51219.42
1640342100,51229.42,51229.42,51184.94,51203.42
1640342040,51218.46,51231.25,51208.38,51231.25
1640341980,51192.88,51218.45,51192.88,51207.88
1640341920,51180.21,51181.99,51171.51,51181.99
1640341860,51166.27,51176.18,51166.27,51171.51
1640341800,51154.27,51154.27,51133.88,51151.11
1640341740,51136.42,51170.46,51136.42,51167.43
1640341680,51167.77,51169.18,51139.12,51139.12
1640341620,51198.19,51198.19,51159.97,51167.77
1640341560,51219.08,51219.08,51181.87,51198.19
1640341500,51215.31,51215.31,51198.74,51198.74
1640341440,51201.1,51202.53,51201.1,51202.53
1640341380,51164.19,51201.9,51164.19,51187.48
1640341320,51160.98,51164.19,51151.59,51151.59
1640341260,51132.19,51147.58,51132.19,51146.36
1640341200,51133.82,51155.37,51133.82,51143.74
1640341140,51122.51,51142.52,51122.51,51142.52
1640341080,51147.05,51151.77,51147.05,51151.77
1640341020,51146.28,51161.67,51122.3,51136.72
1640340960,51127.42,51146.28,51114.03,51146.28
1640340900,51152.78,51152.78,51139.77,51139.77
1640340840,51171.03,51171.03,51152.84,51152.84
1640340780,51161.35,51168.51,51138.14,51168.51
1640340720,51166.08,51166.08,51139.22,51139.22
1640340660,51160.97,51169.85,51132.24,51169.85
1640340600,51192.67,51192.67,51175.43,51181.93
1640340540,51179.11,51210.34,51179.11,51210.34
1640340480,51221.48,51225.84,51187,51203.12
1640340420,51244.93,51244.93,51228.33,51228.33
1640340360,51266.93,51273.48,51231.2,51247.53
1640340300,51259.51,51266.93,51248.83,51266.93
1640340240,51278.7,51278.7,51259.51,51259.51
1640340180,51274.51,51278.7,51259.51,51259.51
1640340120,51257.09,51279.48,51257.09,51274.51
1640340060,51280.19,51280.19,51279.13,51279.13
1640340000,51289.5,51289.5,51261.83,51285.33
1640339940,51275.89,51292.93,51275.89,51292.93
1640339880,51265.36,51285,51265.36,51285
1640339820,51265.36,51265.36,51265.36,51265.36
1640339760,51258.18,51265.35,51248.89,51253.31
1640339700,51273.42,51290.98,51265.36,51265.36
1640339640,51245.58,51269.15,51245.58,51269.15
1640339580,51231.26,51248.89,51231.26,51248.89
1640339520,51249.38,51249.38,51249.33,51249.38
1640339460,51252.87,51252.87,51245.21,51249.38
1640339400,51244.49,51253.11,51241.63,51241.63
1640339340,51231.2,51235.53,51221.84,51221.84
1640339280,51244.45,51248.14,51217.3,51231.2
1640339220,51257.01,51257.01,51238.12,51244.45
1640339160,51253.54,51253.88,51253.38,51253.38
1640339100,51248.41,51253.73,51248.41,51253.73
1640339040,51243.52,51243.53,51212.55,51212.55
1640338980,51244.71,51257.43,51242.26,51252.11
1640338920,51277.37,51277.37,51256.04,51268.27
1640338860,51297.07,51297.08,51282.34,51282.34
1640338800,51315.23,51315.23,51294.31,51294.31
1640338740,51292.75,51315.54,51292.75,51315.54
1640338680,51304.76,51310.4,51304.76,51310.4
1640338620,51286.87,51286.87,51274.63,51282.34
1640338560,51268.16,51275.16,51264.76,51264.76
1640338500,51286.3,51286.3,51264.13,51275.24
1640338440,51257.15,51287.99,51257.15,51287.99
1640338380,51269.24,51269.24,51257.16,51257.16
1640338320,51280.77,51280.77,51254.73,51254.73
1640338260,51308.57,51308.57,51283.92,51283.92
1640338200,51296.92,51309.9,51283.92,51309.9
1640338140,51310.03,51320.45,51286.76,51320.45
1640338080,51319.97,51323.08,51308.65,51313.79
1640338020,51286.76,51319.75,51286.76,51319.65
1640337960,51286.91,51286.92,51284.04,51284.04
1640337900,51275.02,51299.71,51275.02,51283
1640337840,51266.56,51266.56,51244.32,51266.56
1640337780,51265.01,51267.94,51250.97,51262.59
1640337720,51256.23,51267.2,51246.27,51247
1640337660,51150.04,51281.72,51138.04,51258.09
1640337600,51167.62,51167.62,51157.45,51163.38
1640337540,51165.27,51170.49,51139.44,51170.49
1640337480,51165.37,51169.36,51148.92,51169.36
1640337420,51158.39,51165.37,51150.73,51165.37
1640337360,51165.37,51165.37,51143.75,51143.75
1640337300,51164.75,51165.37,51164.75,51165.37
1640337240,51159.59,51164.75,51159.59,51164.75
1640337180,51159.59,51159.59,51159.59,51159.59
1640337120,51148.21,51159.59,51113.03,51159.59
1640337060,51148.21,51148.21,51148.21,51148.21
1640337000,51136.47,51148.21,51136.47,51148.21
1640336940,51127.88,51133.85,51127.88,51133.85
1640336880,51132.17,51133.85,51112.27,51133.85
1640336820,51103.8,51133.85,51098.67,51133.85
1640336760,51103.95,51111.49,51098.16,51102.37
1640336700,51124.71,51124.71,51103.95,51120.03
1640336640,51105.51,51122.68,51105.51,51119.97
1640336580,51087.65,51092.68,51076.94,51092.68
1640336520,51121.17,51125.11,51105.13,51115.23
1640336460,51116.02,51121.17,51099.53,51121.17
1640336400,51101.73,51101.73,51097.84,51099.53
1640336340,51116.01,51116.01,51101.26,51101.73
1640336280,51095.56,51105.7,51095.56,51105.7
1640336220,51110.74,51113.58,51110.08,51110.08
1640336160,51104.33,51110.78,51082.05,51110.78
1640336100,51104.52,51105.69,51104.52,51105.69
1640336040,51114.33,51114.33,51092.23,51104.52
1640335980,51154.39,51154.39,51133.99,51133.99
1640335920,51154.14,51154.14,51154.14,51154.14
1640335860,51210.05,51210.05,51131.51,51153.19
1640335800,51171.48,51192.99,51170.56,51185.29
1640335740,51189.72,51194.06,51188.59,51194.06
1640335680,51162.88,51203.36,51162.88,51192.38
1640335620,51179.47,51191.84,51174.24,51174.24
1640335560,51138.6,51169.86,51137.42,51169.86
1640335500,51149.87,51149.87,51123.94,51138.6
1640335440,51131.05,51149.36,51131.05,51149.36
1640335380,51129.74,51138.47,51105.77,51105.77
1640335320,51144.56,51144.56,51110.42,51110.42
1640335260,51150.35,51159.12,51132.92,51132.92
1640335200,51180.23,51180.23,51155.39,51155.39
1640335140,51182.86,51182.86,51159.18,51176.67
1640335080,51156.37,51188.01,51153.28,51181.8
1640335020,51180.01,51180.01,51161.1,51168.82
1640334960,51193.57,51193.57,51180,51188.03
1640334900,51187.52,51197.12,51187.41,51187.41
1640334840,51205,51209.27,51187.42,51209.27
1640334780,51200.18,51204.93,51200.18,51204.93
1640334720,51192.38,51202.29,51192.38,51201.5
